po_id,order_date,expected_date,received_date,supplier_id,store_id,product_id,ordered_quantity,received_quantity,status,unit_cost
PO-2024-1346,2024-08-05,2024-08-09,2024-08-09,SUP-001,STR-003,PRD-008,62,62,RECEIVED,28.0
PO-2024-1347,2024-08-05,2024-08-08,2024-08-08,SUP-002,STR-003,PRD-016,80,80,RECEIVED,85.0
PO-2024-1348,2024-08-05,2024-08-09,2024-08-09,SUP-008,STR-003,PRD-023,61,61,RECEIVED,50.0
PO-2024-1349,2024-08-05,2024-08-11,2024-08-11,SUP-003,STR-003,PRD-029,44,44,RECEIVED,420.0
PO-2024-1350,2024-08-05,2024-08-10,2024-08-10,SUP-005,STR-003,PRD-044,50,50,RECEIVED,195.0
PO-2024-1351,2024-08-05,2024-08-17,2024-08-17,SUP-009,STR-003,PRD-085,51,51,RECEIVED,190.0
PO-2024-1352,2024-08-05,2024-08-10,2024-08-10,SUP-010,STR-003,PRD-103,50,50,RECEIVED,160.0
PO-2024-1353,2024-08-05,2024-08-08,2024-08-08,SUP-002,STR-004,PRD-018,62,62,RECEIVED,55.0
PO-2024-1354,2024-08-05,2024-08-08,2024-08-08,SUP-002,STR-004,PRD-026,50,50,RECEIVED,140.0
PO-2024-1355,2024-08-05,2024-08-08,2024-08-08,SUP-002,STR-004,PRD-028,91,91,RECEIVED,22.0
PO-2024-1356,2024-08-05,2024-08-11,2024-08-11,SUP-003,STR-004,PRD-040,80,80,RECEIVED,110.0
PO-2024-1357,2024-08-05,2024-08-10,2024-08-10,SUP-005,STR-004,PRD-046,70,70,RECEIVED,95.0
PO-2024-1358,2024-08-05,2024-08-10,2024-08-10,SUP-005,STR-004,PRD-053,31,31,RECEIVED,260.0
PO-2024-1359,2024-08-06,2024-08-09,2024-08-15,SUP-002,STR-001,PRD-021,50,50,RECEIVED,210.0
PO-2024-1360,2024-08-06,2024-08-09,2024-08-12,SUP-002,STR-002,PRD-021,50,50,RECEIVED,210.0
PO-2024-1361,2024-08-06,2024-08-09,2024-08-09,SUP-002,STR-002,PRD-026,50,50,RECEIVED,140.0
PO-2024-1362,2024-08-06,2024-08-31,,SUP-011,STR-002,PRD-080,100,0,PENDING,520.0
PO-2024-1363,2024-08-06,2024-08-14,2024-08-14,SUP-012,STR-002,PRD-082,33,33,RECEIVED,290.0
PO-2024-1364,2024-08-06,2024-08-11,2024-08-15,SUP-010,STR-002,PRD-100,50,50,RECEIVED,95.0
PO-2024-1365,2024-08-06,2024-08-09,2024-08-09,SUP-002,STR-003,PRD-021,50,50,RECEIVED,210.0
PO-2024-1366,2024-08-06,2024-08-12,2024-08-12,SUP-003,STR-003,PRD-034,40,40,RECEIVED,95.0
PO-2024-1367,2024-08-06,2024-08-12,2024-08-12,SUP-003,STR-003,PRD-041,43,43,RECEIVED,140.0
PO-2024-1368,2024-08-06,2024-08-10,2024-08-10,SUP-001,STR-004,PRD-008,62,62,RECEIVED,28.0
PO-2024-1369,2024-08-06,2024-08-10,2024-08-10,SUP-001,STR-004,PRD-010,40,40,RECEIVED,380.0
PO-2024-1370,2024-08-06,2024-08-11,2024-08-11,SUP-005,STR-004,PRD-048,40,40,RECEIVED,220.0
PO-2024-1371,2024-08-06,2024-08-11,2024-08-11,SUP-005,STR-004,PRD-055,25,25,RECEIVED,410.0
PO-2024-1372,2024-08-06,2024-08-10,2024-08-10,SUP-006,STR-004,PRD-068,42,42,RECEIVED,110.0
PO-2024-1373,2024-08-06,2024-08-18,2024-08-18,SUP-009,STR-004,PRD-085,51,51,RECEIVED,190.0
PO-2024-1374,2024-08-07,2024-08-11,2024-08-11,SUP-001,STR-001,PRD-003,81,81,RECEIVED,35.0
PO-2024-1375,2024-08-07,2024-08-11,2024-08-11,SUP-001,STR-001,PRD-013,51,51,RECEIVED,85.0
PO-2024-1376,2024-08-07,2024-08-12,2024-08-12,SUP-005,STR-001,PRD-044,51,51,RECEIVED,195.0
PO-2024-1377,2024-08-07,2024-08-11,2024-08-11,SUP-001,STR-002,PRD-008,61,61,RECEIVED,28.0
PO-2024-1378,2024-08-07,2024-08-11,2024-08-11,SUP-001,STR-003,PRD-001,65,65,RECEIVED,110.0
PO-2024-1379,2024-08-07,2024-08-11,2024-08-11,SUP-008,STR-003,PRD-022,81,81,RECEIVED,45.0
PO-2024-1380,2024-08-07,2024-08-10,2024-08-10,SUP-002,STR-003,PRD-026,50,50,RECEIVED,140.0
PO-2024-1381,2024-08-07,2024-08-11,2024-08-11,SUP-001,STR-004,PRD-001,70,70,RECEIVED,110.0
PO-2024-1382,2024-08-07,2024-08-12,2024-08-12,SUP-005,STR-004,PRD-011,32,32,RECEIVED,140.0
PO-2024-1383,2024-08-07,2024-08-10,2024-08-10,SUP-002,STR-004,PRD-016,82,82,RECEIVED,85.0
PO-2024-1384,2024-08-07,2024-08-10,2024-08-10,SUP-002,STR-004,PRD-020,50,50,RECEIVED,180.0
PO-2024-1385,2024-08-07,2024-08-11,2024-08-11,SUP-008,STR-004,PRD-023,64,64,RECEIVED,50.0
PO-2024-1386,2024-08-08,2024-08-11,2024-08-11,SUP-002,STR-001,PRD-016,83,83,RECEIVED,85.0
PO-2024-1387,2024-08-08,2024-08-12,2024-08-17,SUP-008,STR-001,PRD-023,64,64,RECEIVED,50.0
PO-2024-1388,2024-08-08,2024-08-13,2024-08-17,SUP-005,STR-001,PRD-055,25,25,RECEIVED,410.0
PO-2024-1389,2024-08-08,2024-08-12,2024-08-12,SUP-001,STR-002,PRD-001,67,67,RECEIVED,110.0
PO-2024-1390,2024-08-08,2024-08-12,2024-08-12,SUP-001,STR-002,PRD-014,40,40,RECEIVED,210.0
PO-2024-1391,2024-08-08,2024-08-14,2024-08-14,SUP-003,STR-002,PRD-034,43,43,RECEIVED,95.0
PO-2024-1392,2024-08-08,2024-08-13,2024-08-13,SUP-005,STR-002,PRD-052,40,40,RECEIVED,110.0
PO-2024-1393,2024-08-08,2024-08-20,2024-08-20,SUP-009,STR-002,PRD-094,24,24,RECEIVED,180.0
PO-2024-1394,2024-08-08,2024-08-13,2024-08-13,SUP-005,STR-003,PRD-011,33,33,RECEIVED,140.0
PO-2024-1395,2024-08-08,2024-08-12,2024-08-12,SUP-006,STR-003,PRD-057,70,70,RECEIVED,130.0
PO-2024-1396,2024-08-08,2024-08-12,2024-08-12,SUP-006,STR-003,PRD-059,62,62,RECEIVED,280.0
PO-2024-1397,2024-08-08,2024-08-12,2024-08-15,SUP-006,STR-003,PRD-061,50,50,RECEIVED,115.0
PO-2024-1398,2024-08-08,2024-08-20,2024-08-20,SUP-009,STR-003,PRD-086,24,24,RECEIVED,280.0
PO-2024-1399,2024-08-08,2024-08-12,2024-08-12,SUP-001,STR-004,PRD-002,55,55,RECEIVED,130.0
PO-2024-1400,2024-08-08,2024-08-12,2024-08-12,SUP-001,STR-004,PRD-007,41,41,RECEIVED,160.0
PO-2024-1401,2024-08-08,2024-08-13,2024-08-13,SUP-005,STR-004,PRD-052,40,40,RECEIVED,110.0
PO-2024-1402,2024-08-09,2024-08-13,2024-08-13,SUP-001,STR-001,PRD-001,69,69,RECEIVED,110.0
PO-2024-1403,2024-08-09,2024-08-12,2024-08-12,SUP-002,STR-001,PRD-020,50,50,RECEIVED,180.0
PO-2024-1404,2024-08-09,2024-08-12,2024-08-12,SUP-002,STR-001,PRD-024,53,53,RECEIVED,48.0
PO-2024-1405,2024-08-09,2024-08-15,2024-08-15,SUP-003,STR-001,PRD-029,40,40,RECEIVED,420.0
PO-2024-1406,2024-08-09,2024-08-13,2024-08-13,SUP-008,STR-001,PRD-032,64,64,RECEIVED,220.0
PO-2024-1407,2024-08-09,2024-08-15,2024-08-15,SUP-003,STR-001,PRD-035,54,54,RECEIVED,285.0
PO-2024-1408,2024-08-09,2024-08-14,2024-08-14,SUP-005,STR-001,PRD-046,71,71,RECEIVED,95.0
PO-2024-1409,2024-08-09,2024-08-13,2024-08-13,SUP-006,STR-001,PRD-066,35,35,RECEIVED,65.0
PO-2024-1410,2024-08-09,2024-08-17,2024-08-23,SUP-012,STR-001,PRD-073,34,34,RECEIVED,340.0
PO-2024-1411,2024-08-09,2024-09-03,,SUP-011,STR-001,PRD-080,100,0,PENDING,520.0
PO-2024-1412,2024-08-09,2024-08-21,2024-08-21,SUP-009,STR-001,PRD-091,31,31,RECEIVED,160.0
PO-2024-1413,2024-08-09,2024-08-13,2024-08-13,SUP-001,STR-002,PRD-007,42,42,RECEIVED,160.0
PO-2024-1414,2024-08-09,2024-08-14,2024-08-14,SUP-005,STR-002,PRD-011,31,31,RECEIVED,140.0
PO-2024-1415,2024-08-09,2024-08-12,2024-08-12,SUP-002,STR-002,PRD-016,80,80,RECEIVED,85.0
PO-2024-1416,2024-08-09,2024-08-13,2024-08-13,SUP-008,STR-002,PRD-032,63,63,RECEIVED,220.0
PO-2024-1417,2024-08-09,2024-08-15,2024-08-15,SUP-003,STR-002,PRD-038,50,50,RECEIVED,85.0
PO-2024-1418,2024-08-09,2024-08-15,2024-08-15,SUP-003,STR-002,PRD-039,31,31,RECEIVED,160.0
PO-2024-1419,2024-08-09,2024-08-21,2024-08-21,SUP-009,STR-002,PRD-091,30,30,RECEIVED,160.0
PO-2024-1420,2024-08-09,2024-08-13,2024-08-17,SUP-008,STR-003,PRD-032,60,60,RECEIVED,220.0
PO-2024-1421,2024-08-09,2024-08-13,2024-08-13,SUP-006,STR-003,PRD-064,50,50,RECEIVED,155.0
PO-2024-1422,2024-08-09,2024-09-03,,SUP-011,STR-003,PRD-080,100,0,PENDING,520.0
PO-2024-1423,2024-08-09,2024-08-21,2024-08-21,SUP-009,STR-003,PRD-090,31,31,RECEIVED,260.0
PO-2024-1424,2024-08-09,2024-08-13,2024-08-13,SUP-001,STR-004,PRD-003,83,83,RECEIVED,35.0
PO-2024-1425,2024-08-09,2024-08-13,2024-08-13,SUP-008,STR-004,PRD-022,80,80,RECEIVED,45.0
PO-2024-1426,2024-08-09,2024-08-12,2024-08-12,SUP-002,STR-004,PRD-024,53,53,RECEIVED,48.0
PO-2024-1427,2024-08-09,2024-08-15,2024-08-15,SUP-003,STR-004,PRD-034,42,42,RECEIVED,95.0
PO-2024-1428,2024-08-09,2024-08-14,2024-08-14,SUP-005,STR-004,PRD-056,61,61,RECEIVED,110.0
PO-2024-1429,2024-08-09,2024-08-13,2024-08-13,SUP-006,STR-004,PRD-065,88,88,RECEIVED,45.0
PO-2024-1430,2024-08-09,2024-08-13,2024-08-13,SUP-006,STR-004,PRD-066,35,35,RECEIVED,65.0
PO-2024-1431,2024-08-09,2024-08-13,2024-08-13,SUP-006,STR-004,PRD-067,45,45,RECEIVED,120.0
PO-2024-1432,2024-08-09,2024-09-03,,SUP-011,STR-004,PRD-078,100,0,PENDING,110.0
PO-2024-1433,2024-08-09,2024-08-14,2024-08-14,SUP-010,STR-004,PRD-106,61,61,RECEIVED,60.0
PO-2024-1434,2024-08-10,2024-08-14,2024-08-14,SUP-001,STR-001,PRD-002,58,58,RECEIVED,130.0
PO-2024-1435,2024-08-10,2024-08-15,2024-08-15,SUP-005,STR-001,PRD-009,33,33,RECEIVED,220.0
PO-2024-1436,2024-08-10,2024-08-14,2024-08-14,SUP-001,STR-001,PRD-010,40,40,RECEIVED,380.0
PO-2024-1437,2024-08-10,2024-08-14,2024-08-20,SUP-008,STR-001,PRD-022,86,86,RECEIVED,45.0
PO-2024-1438,2024-08-10,2024-08-14,2024-08-20,SUP-008,STR-001,PRD-037,61,61,RECEIVED,60.0
PO-2024-1439,2024-08-10,2024-08-16,2024-08-16,SUP-003,STR-001,PRD-039,31,31,RECEIVED,160.0
PO-2024-1440,2024-08-10,2024-08-16,2024-08-16,SUP-003,STR-001,PRD-041,41,41,RECEIVED,140.0
PO-2024-1441,2024-08-10,2024-08-15,2024-08-15,SUP-005,STR-001,PRD-053,34,34,RECEIVED,260.0
PO-2024-1442,2024-08-10,2024-08-14,2024-08-14,SUP-006,STR-001,PRD-064,51,51,RECEIVED,155.0
PO-2024-1443,2024-08-10,2024-08-14,2024-08-14,SUP-006,STR-001,PRD-068,40,40,RECEIVED,110.0
PO-2024-1444,2024-08-10,2024-08-18,2024-08-18,SUP-012,STR-001,PRD-082,32,32,RECEIVED,290.0
PO-2024-1445,2024-08-10,2024-08-14,2024-08-18,SUP-001,STR-002,PRD-005,71,71,RECEIVED,30.0
PO-2024-1446,2024-08-10,2024-08-15,2024-08-15,SUP-005,STR-002,PRD-009,30,30,RECEIVED,220.0
PO-2024-1447,2024-08-10,2024-08-13,2024-08-13,SUP-002,STR-002,PRD-027,50,50,RECEIVED,85.0
PO-2024-1448,2024-08-10,2024-08-16,2024-08-16,SUP-003,STR-002,PRD-029,41,41,RECEIVED,420.0
PO-2024-1449,2024-08-10,2024-08-15,2024-08-15,SUP-005,STR-002,PRD-054,32,32,RECEIVED,280.0
PO-2024-1450,2024-08-10,2024-08-14,2024-08-14,SUP-006,STR-002,PRD-063,40,40,RECEIVED,140.0
PO-2024-1451,2024-08-10,2024-08-14,2024-08-14,SUP-006,STR-002,PRD-066,35,35,RECEIVED,65.0
PO-2024-1452,2024-08-10,2024-08-14,2024-08-19,SUP-006,STR-002,PRD-067,40,40,RECEIVED,120.0
PO-2024-1453,2024-08-10,2024-08-14,2024-08-14,SUP-001,STR-003,PRD-002,52,52,RECEIVED,130.0
PO-2024-1454,2024-08-10,2024-08-15,2024-08-15,SUP-005,STR-003,PRD-009,33,33,RECEIVED,220.0
PO-2024-1455,2024-08-10,2024-08-13,2024-08-13,SUP-002,STR-003,PRD-015,57,57,RECEIVED,90.0
PO-2024-1456,2024-08-10,2024-08-13,2024-08-13,SUP-002,STR-003,PRD-024,54,54,RECEIVED,48.0
PO-2024-1457,2024-08-10,2024-08-14,2024-08-14,SUP-006,STR-003,PRD-063,41,41,RECEIVED,140.0
PO-2024-1458,2024-08-10,2024-08-14,2024-08-19,SUP-006,STR-003,PRD-069,41,41,RECEIVED,130.0
PO-2024-1459,2024-08-10,2024-08-18,2024-08-18,SUP-012,STR-003,PRD-073,30,30,RECEIVED,340.0
PO-2024-1460,2024-08-10,2024-08-14,2024-08-20,SUP-001,STR-004,PRD-004,105,105,RECEIVED,70.0
PO-2024-1461,2024-08-10,2024-08-14,2024-08-14,SUP-001,STR-004,PRD-006,81,81,RECEIVED,15.0
PO-2024-1462,2024-08-10,2024-08-15,2024-08-15,SUP-005,STR-004,PRD-009,30,30,RECEIVED,220.0
PO-2024-1463,2024-08-10,2024-08-13,2024-08-13,SUP-002,STR-004,PRD-021,50,50,RECEIVED,210.0
PO-2024-1464,2024-08-10,2024-08-15,2024-08-15,SUP-004,STR-004,PRD-033,51,51,RECEIVED,80.0
PO-2024-1465,2024-08-10,2024-08-14,2024-08-14,SUP-006,STR-004,PRD-062,70,70,RECEIVED,125.0
PO-2024-1466,2024-08-10,2024-09-04,,SUP-011,STR-004,PRD-072,100,0,DELAYED,650.0
PO-2024-1467,2024-08-11,2024-08-15,2024-08-15,SUP-001,STR-001,PRD-012,40,40,RECEIVED,120.0
PO-2024-1468,2024-08-11,2024-08-14,2024-08-14,SUP-002,STR-001,PRD-026,50,50,RECEIVED,140.0
PO-2024-1469,2024-08-11,2024-08-15,2024-08-15,SUP-001,STR-002,PRD-002,50,50,RECEIVED,130.0
PO-2024-1470,2024-08-11,2024-08-15,2024-08-15,SUP-001,STR-002,PRD-012,40,40,RECEIVED,120.0
PO-2024-1471,2024-08-11,2024-08-14,2024-08-14,SUP-002,STR-002,PRD-015,51,51,RECEIVED,90.0
PO-2024-1472,2024-08-11,2024-08-14,2024-08-14,SUP-002,STR-002,PRD-018,60,60,RECEIVED,55.0
PO-2024-1473,2024-08-11,2024-08-23,2024-08-23,SUP-009,STR-002,PRD-090,31,31,RECEIVED,260.0
PO-2024-1474,2024-08-11,2024-08-15,2024-08-15,SUP-001,STR-003,PRD-006,87,87,RECEIVED,15.0
PO-2024-1475,2024-08-11,2024-08-15,2024-08-15,SUP-001,STR-003,PRD-012,40,40,RECEIVED,120.0
PO-2024-1476,2024-08-11,2024-08-14,2024-08-14,SUP-002,STR-003,PRD-020,50,50,RECEIVED,180.0
PO-2024-1477,2024-08-11,2024-08-17,2024-08-17,SUP-003,STR-003,PRD-031,62,62,RECEIVED,145.0
PO-2024-1478,2024-08-11,2024-08-15,2024-08-15,SUP-008,STR-003,PRD-037,60,60,RECEIVED,60.0
PO-2024-1479,2024-08-11,2024-08-15,2024-08-15,SUP-001,STR-004,PRD-012,40,40,RECEIVED,120.0
PO-2024-1480,2024-08-11,2024-08-14,2024-08-14,SUP-002,STR-004,PRD-015,52,52,RECEIVED,90.0
PO-2024-1481,2024-08-11,2024-08-14,2024-08-14,SUP-002,STR-004,PRD-027,50,50,RECEIVED,85.0
PO-2024-1482,2024-08-11,2024-08-17,2024-08-17,SUP-003,STR-004,PRD-029,42,42,RECEIVED,420.0
PO-2024-1483,2024-08-11,2024-08-17,2024-08-17,SUP-003,STR-004,PRD-035,54,54,RECEIVED,285.0
PO-2024-1484,2024-08-11,2024-08-17,2024-08-17,SUP-003,STR-004,PRD-041,45,45,RECEIVED,140.0
PO-2024-1485,2024-08-11,2024-08-16,2024-08-16,SUP-005,STR-004,PRD-054,33,33,RECEIVED,280.0
PO-2024-1486,2024-08-11,2024-09-05,,SUP-011,STR-004,PRD-070,100,0,PENDING,140.0
PO-2024-1487,2024-08-11,2024-08-19,2024-08-19,SUP-012,STR-004,PRD-073,31,31,RECEIVED,340.0
PO-2024-1488,2024-08-11,2024-09-05,,SUP-011,STR-004,PRD-077,100,0,PENDING,140.0
PO-2024-1489,2024-08-11,2024-08-23,2024-08-27,SUP-009,STR-004,PRD-091,30,30,RECEIVED,160.0
PO-2024-1490,2024-08-12,2024-08-15,2024-08-15,SUP-002,STR-001,PRD-015,53,53,RECEIVED,90.0
PO-2024-1491,2024-08-12,2024-08-15,2024-08-15,SUP-002,STR-001,PRD-027,50,50,RECEIVED,85.0
PO-2024-1492,2024-08-12,2024-08-16,2024-08-16,SUP-001,STR-002,PRD-003,80,80,RECEIVED,35.0
PO-2024-1493,2024-08-12,2024-08-16,2024-08-16,SUP-001,STR-002,PRD-010,40,40,RECEIVED,380.0
PO-2024-1494,2024-08-12,2024-08-16,2024-08-16,SUP-008,STR-002,PRD-023,63,63,RECEIVED,50.0
PO-2024-1495,2024-08-12,2024-08-18,2024-08-18,SUP-003,STR-002,PRD-030,70,70,RECEIVED,130.0
PO-2024-1496,2024-08-12,2024-08-18,2024-08-18,SUP-003,STR-002,PRD-041,43,43,RECEIVED,140.0
PO-2024-1497,2024-08-12,2024-08-17,2024-08-17,SUP-005,STR-002,PRD-055,25,25,RECEIVED,410.0
PO-2024-1498,2024-08-12,2024-08-20,2024-08-20,SUP-012,STR-002,PRD-073,31,31,RECEIVED,340.0
PO-2024-1499,2024-08-12,2024-08-24,2024-08-24,SUP-009,STR-002,PRD-084,21,21,RECEIVED,750.0
PO-2024-1500,2024-08-12,2024-08-16,2024-08-16,SUP-001,STR-003,PRD-014,40,40,RECEIVED,210.0
PO-2024-1501,2024-08-12,2024-08-15,2024-08-15,SUP-002,STR-003,PRD-027,50,50,RECEIVED,85.0
PO-2024-1502,2024-08-12,2024-08-18,2024-08-18,SUP-003,STR-003,PRD-035,50,50,RECEIVED,285.0
PO-2024-1503,2024-08-12,2024-08-17,2024-08-17,SUP-004,STR-003,PRD-042,45,45,RECEIVED,135.0
PO-2024-1504,2024-08-12,2024-08-17,2024-08-17,SUP-005,STR-003,PRD-054,33,33,RECEIVED,280.0
PO-2024-1505,2024-08-12,2024-08-18,2024-08-18,SUP-003,STR-004,PRD-039,34,34,RECEIVED,160.0
PO-2024-1506,2024-08-13,2024-08-17,2024-08-17,SUP-001,STR-001,PRD-006,82,82,RECEIVED,15.0
PO-2024-1507,2024-08-13,2024-08-17,2024-08-17,SUP-001,STR-001,PRD-007,42,42,RECEIVED,160.0
PO-2024-1508,2024-08-13,2024-08-17,2024-08-17,SUP-001,STR-001,PRD-014,40,40,RECEIVED,210.0
PO-2024-1509,2024-08-13,2024-08-16,2024-08-16,SUP-002,STR-001,PRD-025,50,50,RECEIVED,60.0
PO-2024-1510,2024-08-13,2024-08-19,2024-08-22,SUP-003,STR-001,PRD-034,41,41,RECEIVED,95.0
PO-2024-1511,2024-08-13,2024-08-18,2024-08-18,SUP-004,STR-001,PRD-042,45,45,RECEIVED,135.0
PO-2024-1512,2024-08-13,2024-08-17,2024-08-17,SUP-006,STR-001,PRD-067,41,41,RECEIVED,120.0
PO-2024-1513,2024-08-13,2024-09-07,,SUP-011,STR-001,PRD-079,100,0,PENDING,75.0
PO-2024-1514,2024-08-13,2024-08-18,2024-08-18,SUP-010,STR-001,PRD-103,50,50,RECEIVED,160.0
PO-2024-1515,2024-08-13,2024-08-17,2024-08-17,SUP-001,STR-002,PRD-013,52,52,RECEIVED,85.0
PO-2024-1516,2024-08-13,2024-08-17,2024-08-17,SUP-008,STR-002,PRD-022,86,86,RECEIVED,45.0
PO-2024-1517,2024-08-13,2024-08-19,2024-08-19,SUP-003,STR-002,PRD-035,53,53,RECEIVED,285.0
PO-2024-1518,2024-08-13,2024-08-17,2024-08-17,SUP-006,STR-002,PRD-057,70,70,RECEIVED,130.0
PO-2024-1519,2024-08-13,2024-08-17,2024-08-17,SUP-001,STR-003,PRD-010,40,40,RECEIVED,380.0
PO-2024-1520,2024-08-13,2024-08-16,2024-08-16,SUP-002,STR-003,PRD-021,50,50,RECEIVED,210.0
PO-2024-1521,2024-08-13,2024-08-19,2024-08-19,SUP-003,STR-003,PRD-039,30,30,RECEIVED,160.0
PO-2024-1522,2024-08-13,2024-08-18,2024-08-18,SUP-005,STR-003,PRD-049,25,25,RECEIVED,420.0
PO-2024-1523,2024-08-13,2024-08-25,2024-08-25,SUP-009,STR-003,PRD-083,32,32,RECEIVED,320.0
PO-2024-1524,2024-08-13,2024-08-17,2024-08-22,SUP-001,STR-004,PRD-014,40,40,RECEIVED,210.0
PO-2024-1525,2024-08-13,2024-08-16,2024-08-16,SUP-002,STR-004,PRD-026,50,50,RECEIVED,140.0
PO-2024-1526,2024-08-13,2024-08-25,2024-08-25,SUP-009,STR-004,PRD-084,21,21,RECEIVED,750.0
PO-2024-1527,2024-08-13,2024-08-25,2024-08-25,SUP-009,STR-004,PRD-090,31,31,RECEIVED,260.0
PO-2024-1528,2024-08-14,2024-08-18,2024-08-18,SUP-006,STR-001,PRD-069,40,40,RECEIVED,130.0
PO-2024-1529,2024-08-14,2024-08-26,2024-08-26,SUP-009,STR-001,PRD-084,20,20,RECEIVED,750.0
PO-2024-1530,2024-08-14,2024-08-17,2024-08-17,SUP-002,STR-002,PRD-024,50,50,RECEIVED,48.0
PO-2024-1531,2024-08-14,2024-08-17,2024-08-17,SUP-002,STR-002,PRD-026,50,50,RECEIVED,140.0
PO-2024-1532,2024-08-14,2024-08-17,2024-08-17,SUP-002,STR-002,PRD-028,93,93,RECEIVED,22.0
PO-2024-1533,2024-08-14,2024-08-19,2024-08-19,SUP-004,STR-002,PRD-042,45,45,RECEIVED,135.0
PO-2024-1534,2024-08-14,2024-08-19,2024-08-19,SUP-005,STR-002,PRD-043,60,60,RECEIVED,120.0
PO-2024-1535,2024-08-14,2024-08-19,2024-08-19,SUP-005,STR-002,PRD-045,50,50,RECEIVED,180.0
PO-2024-1536,2024-08-14,2024-08-18,2024-08-18,SUP-006,STR-002,PRD-069,40,40,RECEIVED,130.0
PO-2024-1537,2024-08-14,2024-08-26,2024-08-29,SUP-009,STR-002,PRD-085,51,51,RECEIVED,190.0
PO-2024-1538,2024-08-14,2024-08-19,2024-08-19,SUP-010,STR-002,PRD-106,60,60,RECEIVED,60.0
PO-2024-1539,2024-08-14,2024-08-18,2024-08-18,SUP-001,STR-003,PRD-001,64,64,RECEIVED,110.0
PO-2024-1540,2024-08-14,2024-08-18,2024-08-18,SUP-008,STR-003,PRD-023,60,60,RECEIVED,50.0
PO-2024-1541,2024-08-14,2024-08-20,2024-08-20,SUP-003,STR-003,PRD-030,72,72,RECEIVED,130.0
PO-2024-1542,2024-08-14,2024-08-26,2024-08-26,SUP-009,STR-003,PRD-084,21,21,RECEIVED,750.0
PO-2024-1543,2024-08-14,2024-08-18,2024-08-18,SUP-001,STR-004,PRD-001,70,70,RECEIVED,110.0
PO-2024-1544,2024-08-14,2024-08-18,2024-08-18,SUP-008,STR-004,PRD-037,61,61,RECEIVED,60.0
PO-2024-1545,2024-08-14,2024-08-19,2024-08-19,SUP-005,STR-004,PRD-053,31,31,RECEIVED,260.0
PO-2024-1546,2024-08-14,2024-08-18,2024-08-18,SUP-006,STR-004,PRD-057,71,71,RECEIVED,130.0
PO-2024-1547,2024-08-14,2024-08-18,2024-08-23,SUP-006,STR-004,PRD-058,80,80,RECEIVED,115.0
PO-2024-1548,2024-08-14,2024-08-18,2024-08-18,SUP-006,STR-004,PRD-064,50,50,RECEIVED,155.0
PO-2024-1549,2024-08-14,2024-08-18,2024-08-18,SUP-006,STR-004,PRD-066,36,36,RECEIVED,65.0
PO-2024-1550,2024-08-14,2024-08-22,2024-08-22,SUP-012,STR-004,PRD-082,30,30,RECEIVED,290.0
PO-2024-1551,2024-08-15,2024-08-20,2024-08-26,SUP-005,STR-001,PRD-054,31,31,RECEIVED,280.0
PO-2024-1552,2024-08-15,2024-08-19,2024-08-19,SUP-006,STR-001,PRD-063,42,42,RECEIVED,140.0
PO-2024-1553,2024-08-15,2024-08-19,2024-08-19,SUP-001,STR-002,PRD-001,63,63,RECEIVED,110.0
PO-2024-1554,2024-08-15,2024-08-19,2024-08-19,SUP-001,STR-002,PRD-004,100,100,RECEIVED,70.0
PO-2024-1555,2024-08-15,2024-08-18,2024-08-18,SUP-002,STR-002,PRD-020,50,50,RECEIVED,180.0
PO-2024-1556,2024-08-15,2024-08-20,2024-08-20,SUP-010,STR-002,PRD-107,50,50,RECEIVED,190.0
PO-2024-1557,2024-08-15,2024-08-19,2024-08-19,SUP-001,STR-003,PRD-007,40,40,RECEIVED,160.0
PO-2024-1558,2024-08-15,2024-08-18,2024-08-18,SUP-002,STR-003,PRD-025,51,51,RECEIVED,60.0
PO-2024-1559,2024-08-15,2024-08-18,2024-08-18,SUP-002,STR-003,PRD-026,50,50,RECEIVED,140.0
PO-2024-1560,2024-08-15,2024-08-18,2024-08-18,SUP-002,STR-003,PRD-028,90,90,RECEIVED,22.0
PO-2024-1561,2024-08-15,2024-08-21,2024-08-21,SUP-003,STR-003,PRD-029,43,43,RECEIVED,420.0
PO-2024-1562,2024-08-15,2024-08-20,2024-08-20,SUP-005,STR-003,PRD-056,61,61,RECEIVED,110.0
PO-2024-1563,2024-08-15,2024-08-18,2024-08-18,SUP-002,STR-004,PRD-025,52,52,RECEIVED,60.0
PO-2024-1564,2024-08-15,2024-08-21,2024-08-21,SUP-003,STR-004,PRD-036,50,50,RECEIVED,125.0
PO-2024-1565,2024-08-15,2024-08-20,2024-08-20,SUP-004,STR-004,PRD-042,45,45,RECEIVED,135.0
PO-2024-1566,2024-08-15,2024-08-19,2024-08-19,SUP-006,STR-004,PRD-067,41,41,RECEIVED,120.0
PO-2024-1567,2024-08-15,2024-08-20,2024-08-20,SUP-010,STR-004,PRD-107,50,50,RECEIVED,190.0
PO-2024-1568,2024-08-16,2024-08-20,2024-08-20,SUP-001,STR-001,PRD-001,64,64,RECEIVED,110.0
PO-2024-1569,2024-08-16,2024-08-22,2024-08-22,SUP-003,STR-001,PRD-038,51,51,RECEIVED,85.0
PO-2024-1570,2024-08-16,2024-08-21,2024-08-21,SUP-005,STR-001,PRD-048,42,42,RECEIVED,220.0
